43766,422,3578.270000,752,1
43767,423,3374.990000,777,1
43768,424,3578.270000,751,1
43769,425,3578.270000,751,1
43770,426,3578.270000,751,1
43772,428,3578.270000,751,1
43773,429,3578.270000,753,1
43774,430,3578.270000,752,1
43775,431,3399.990000,774,1
43776,432,3578.270000,753,1
43777,433,3578.270000,750,1
43778,434,3399.990000,772,1
43780,436,3578.270000,750,1
43781,437,3578.270000,751,1
43782,438,3578.270000,751,1
43783,439,3578.270000,751,1
43784,440,3578.270000,749,1
43785,441,3578.270000,750,1
43786,442,3578.270000,750,1
43787,443,3399.990000,771,1
43788,444,3374.990000,778,1
43789,445,3374.990000,778,1
43790,446,3399.990000,771,1
43791,447,3578.270000,753,1
43792,448,3578.270000,751,1
43793,449,3399.990000,771,1
43794,450,3399.990000,774,1
43795,451,3578.270000,751,1
43797,453,3578.270000,751,1
43798,454,3578.270000,749,1
43799,455,3578.270000,751,1
43800,456,3578.270000,750,1
43801,457,3578.270000,750,1
43802,458,3578.270000,751,1
43803,459,3578.270000,753,1
43804,460,3578.270000,749,1
43806,462,3578.270000,751,1
43807,463,3578.270000,751,1
43808,464,3578.270000,752,1
43809,465,3578.270000,749,1
43810,466,3399.990000,772,1
43811,467,3399.990000,773,1
43812,468,3578.270000,751,1
43813,469,3374.990000,777,1
43814,470,3374.990000,777,1
43815,471,3578.270000,750,1
43816,472,3578.270000,753,1
43817,473,3578.270000,749,1
43818,474,3578.270000,751,1
43819,475,3399.990000,773,1
43820,476,3578.270000,751,1
43821,477,3578.270000,749,1
43822,478,3578.270000,752,1
43825,481,3578.270000,752,1
43826,482,3374.990000,775,1
43828,484,3578.270000,749,1
43829,485,3578.270000,749,1
43830,486,3578.270000,750,1
43831,487,3374.990000,776,1
43832,488,3578.270000,749,1
43833,489,3578.270000,749,1
43834,490,3374.990000,775,1
43835,491,3374.990000,775,1
43837,493,3374.990000,777,1
43838,494,3578.270000,752,1
43839,495,3578.270000,750,1
43841,497,3578.270000,753,1
43842,498,3578.270000,751,1
43843,499,4079.988000,774,2
43843,500,4049.988000,778,2
43843,502,10124.970000,777,5
43843,506,4079.988000,771,2
43843,508,6074.982000,776,3
43844,509,8099.976000,775,4
43844,510,4049.988000,776,2
43844,511,6074.982000,777,3
43845,520,4293.924000,753,2
43848,533,8099.976000,776,4
43848,534,4079.988000,771,2
43849,535,4049.988000,776,2
43849,537,4049.988000,777,2
43849,538,4079.988000,771,2
43849,544,4079.988000,774,2
43853,570,4049.988000,777,2
43853,573,8099.976000,776,4
43853,574,4049.988000,775,2
43853,575,6074.982000,778,3
43858,614,4293.924000,753,2
43860,631,4293.924000,753,2
43862,662,8159.976000,771,4
43862,664,6074.982000,777,3
43862,665,8159.976000,773,4
43862,668,4079.988000,774,2
43864,675,10199.970000,772,5
43864,678,4049.988000,778,2
43864,679,8099.976000,776,4
43864,681,4079.988000,771,2
43864,682,8159.976000,773,4
43867,703,4049.988000,776,2
43867,705,4079.988000,773,2
43867,708,8159.976000,771,4
43867,711,4049.988000,778,2
43867,717,4049.988000,777,2
43869,721,10124.970000,775,5
43869,722,4049.988000,777,2
43869,724,10199.970000,771,5
43869,725,8159.976000,772,4
43869,728,10124.970000,778,5
43873,767,4293.924000,749,2
43873,774,4373.970000,758,5
43873,782,5248.764000,754,6
43873,791,4293.924000,753,2
43875,794,12149.964000,778,6
43875,799,14279.958000,774,7
43875,800,12239.964000,771,6
43875,802,3612.974500,748,5
43875,803,23190.651792,773,12
43875,805,24938.476108,775,13
43875,806,4079.988000,772,2
43875,807,16199.952000,776,8
43875,810,4049.988000,777,2
43877,826,6119.982000,771,3
43877,827,4049.988000,775,2
43877,828,8159.976000,774,4
43880,868,4293.924000,753,2
43881,874,4049.988000,776,2
43881,875,4049.988000,778,2
43881,876,10199.970000,772,5
43881,877,6119.982000,774,3
43881,878,6074.982000,777,3
43881,880,8159.976000,773,4
43883,898,4293.924000,753,2
43884,904,20249.940000,777,10
43884,905,10124.970000,776,5
43884,906,10199.970000,773,5
43884,909,8099.976000,778,4
43884,912,16319.952000,771,8
43884,914,4049.988000,775,2
43884,916,27055.760424,772,14
43884,918,8159.976000,774,4
43886,943,4293.924000,753,2
43888,954,4373.970000,754,5
43890,962,10199.970000,771,5
43890,963,4049.988000,777,2
43890,964,14279.958000,773,7
43890,965,4079.988000,774,2
43890,967,10199.970000,772,5
43890,968,4049.988000,776,2
43890,971,16199.952000,775,8
43890,973,6074.982000,778,3
43891,975,4049.988000,775,2
43891,978,6119.982000,773,3
43891,979,6119.982000,771,3
43891,981,4049.988000,776,2
43891,982,6119.982000,772,3
43891,983,4049.988000,777,2
43892,986,4293.924000,753,2
43894,999,4049.988000,777,2
43894,1000,6074.982000,775,3
43894,1001,8099.976000,776,4
43894,1003,10124.970000,778,5
43894,1004,4079.988000,771,2
43895,1012,4079.988000,771,2
43895,1013,8099.976000,778,4
43895,1015,4049.988000,775,2
43895,1016,4079.988000,772,2
43895,1017,8099.976000,776,4
43897,1026,10199.970000,772,5
43897,1027,4049.988000,778,2
43897,1028,8099.976000,777,4
43897,1029,4049.988000,775,2
43897,1033,12239.964000,771,6
43897,1034,10124.970000,776,5
43898,1039,5165.776980,770,13
43898,1041,3499.176000,755,4
43898,1048,6440.886000,753,3
43898,1056,8747.940000,758,10
43898,1058,3355.671200,765,8
43898,1064,4293.924000,749,2
43900,1080,8159.976000,771,4
43900,1082,4079.988000,772,2
43900,1083,4049.988000,776,2
43900,1086,6119.982000,773,3
43900,1087,4049.988000,778,2
43900,1088,6074.982000,775,3
43901,1089,6119.982000,772,3
43901,1090,6119.982000,773,3
43901,1092,4079.988000,771,2
43901,1098,4049.988000,775,2
43902,1100,4049.988000,778,2
43902,1101,6119.982000,774,3
43902,1103,3612.974500,748,5
43902,1105,6119.982000,771,3
43902,1106,4079.988000,773,2
43902,1107,12149.964000,777,6
43902,1108,4049.988000,776,2
43902,1109,6074.982000,775,3
43902,1114,3239.040000,745,4
43904,1126,4293.924000,753,2
43906,1143,10124.970000,775,5
43906,1144,4049.988000,777,2
43906,1151,6119.982000,774,3
43906,1153,6074.982000,776,3
43909,1182,4049.988000,777,2
43909,1183,6074.982000,776,3
43909,1186,4079.988000,774,2
43909,1187,6074.982000,778,3
43910,1193,3499.176000,758,4
43910,1195,4293.924000,749,2
43911,1218,4293.924000,753,2
43913,1238,8099.976000,776,4
43913,1239,4079.988000,771,2
43913,1242,4049.988000,778,2
43913,1244,10124.970000,777,5
43913,1245,8099.976000,775,4
43915,1255,4049.988000,778,2
43916,1256,10124.970000,775,5
43916,1258,12149.964000,776,6
43916,1261,6119.982000,774,3
43916,1265,4079.988000,773,2
43916,1268,4079.988000,772,2
43917,1272,4293.924000,753,2
43917,1277,4373.970000,754,5
43917,1280,6123.558000,758,7
43918,1284,3578.270000,752,1
43919,1285,3578.270000,753,1
43920,1286,3578.270000,752,1
43921,1287,3578.270000,752,1
43922,1288,3578.270000,749,1
43923,1289,3578.270000,751,1
43924,1290,3578.270000,749,1
43925,1291,3578.270000,753,1
43926,1292,3374.990000,778,1
43927,1293,3578.270000,753,1
43928,1294,3578.270000,752,1
43930,1296,3578.270000,751,1
43931,1297,3578.270000,752,1
43932,1298,3578.270000,753,1
43933,1299,3399.990000,774,1
43934,1300,3399.990000,773,1
43936,1302,3578.270000,750,1
43937,1303,3578.270000,751,1
43938,1304,3578.270000,749,1
43939,1305,3578.270000,751,1
43941,1307,3578.270000,753,1
43942,1308,3578.270000,749,1
43944,1310,3399.990000,771,1
43945,1311,3578.270000,749,1
43946,1312,3578.270000,752,1
43947,1313,3578.270000,749,1
43948,1314,3399.990000,772,1
43949,1315,3578.270000,749,1
43950,1316,3578.270000,750,1
43951,1317,3578.270000,750,1
43952,1318,3578.270000,751,1
43954,1320,3578.270000,750,1
43955,1321,3578.270000,753,1
43956,1322,3399.990000,771,1
43957,1323,3578.270000,752,1
43958,1324,3578.270000,751,1
43959,1325,3374.990000,775,1
43960,1326,3374.990000,776,1
43961,1327,3578.270000,750,1
43962,1328,3578.270000,751,1
43963,1329,3578.270000,753,1
43964,1330,3578.270000,751,1
43965,1331,3374.990000,778,1
43966,1332,3399.990000,774,1
43967,1333,3578.270000,752,1
43968,1334,3578.270000,752,1
43969,1335,3578.270000,749,1
43970,1336,3578.270000,750,1
43971,1337,3578.270000,753,1
43972,1338,3578.270000,753,1
43973,1339,3578.270000,751,1
43974,1340,3578.270000,751,1
43975,1341,3578.270000,751,1
43976,1342,3578.270000,749,1
43977,1343,3578.270000,751,1
43978,1344,3578.270000,749,1
43980,1346,3374.990000,778,1
43981,1347,3578.270000,753,1
43983,1349,3578.270000,753,1
43984,1350,3578.270000,750,1
43985,1351,3578.270000,752,1
43986,1352,3578.270000,749,1
43987,1353,3578.270000,749,1
43988,1354,3399.990000,771,1
43989,1355,3578.270000,751,1
43990,1356,3399.990000,771,1
43991,1357,3578.270000,749,1
43992,1358,3578.270000,750,1
43993,1359,3578.270000,753,1
43994,1360,3578.270000,753,1
43995,1361,3578.270000,751,1
43996,1362,3578.270000,749,1
43997,1363,3578.270000,749,1
43998,1364,3374.990000,775,1
43999,1365,3578.270000,750,1
44000,1366,3578.270000,750,1
44001,1367,3578.270000,752,1
44004,1370,3578.270000,749,1
44006,1372,3578.270000,749,1
44008,1374,3578.270000,751,1
44009,1375,3578.270000,753,1
44010,1376,3578.270000,749,1
44011,1377,3578.270000,749,1
44012,1378,3374.990000,776,1
44013,1379,3578.270000,751,1
44014,1380,3578.270000,752,1
44015,1381,3578.270000,750,1
44016,1382,3374.990000,777,1
44017,1383,3578.270000,749,1
44018,1384,3374.990000,777,1
44019,1385,3578.270000,749,1
44020,1386,3578.270000,750,1
44021,1387,3374.990000,775,1
44022,1388,3578.270000,752,1
44023,1389,3374.990000,776,1
44024,1390,3578.270000,753,1
44025,1391,3578.270000,753,1
44026,1392,3578.270000,749,1
44027,1393,3578.270000,749,1
44028,1394,3578.270000,751,1
44029,1395,3374.990000,777,1
44030,1396,3578.270000,750,1
44031,1397,3578.270000,752,1
44032,1398,3399.990000,771,1
44033,1399,3578.270000,753,1
44034,1400,3578.270000,752,1
44035,1401,3578.270000,751,1
44036,1402,3578.270000,749,1
44038,1404,3399.990000,771,1
44040,1406,3374.990000,778,1
44041,1407,3578.270000,752,1
44042,1408,3578.270000,752,1
44043,1409,3578.270000,750,1
44044,1410,3578.270000,753,1
44045,1411,3399.990000,771,1
44046,1412,3578.270000,752,1
44047,1413,3399.990000,771,1
44048,1414,3578.270000,753,1
44049,1415,3578.270000,753,1
44050,1416,3578.270000,749,1
44051,1417,3578.270000,749,1
44052,1418,3578.270000,753,1
44054,1420,3578.270000,753,1
44055,1421,3578.270000,749,1
44056,1422,3578.270000,753,1
44058,1424,3374.990000,777,1
44059,1425,3578.270000,752,1
44061,1427,3578.270000,749,1
44062,1428,3578.270000,749,1
44063,1429,3399.990000,771,1
44064,1430,3578.270000,749,1
44065,1431,3578.270000,749,1
44066,1432,3399.990000,771,1
44067,1433,3578.270000,749,1
44068,1434,3578.270000,752,1
44069,1435,3374.990000,776,1
44070,1436,3374.990000,776,1
44071,1437,3578.270000,752,1
44072,1438,3578.270000,750,1
44073,1439,3374.990000,778,1
44075,1444,8159.976000,771,4
44075,1446,4049.988000,778,2
44075,1449,4049.988000,775,2
44075,1450,4079.988000,772,2
44078,1465,6074.982000,777,3
44078,1466,4079.988000,772,2
44078,1467,10124.970000,778,5
44078,1469,4079.988000,771,2
44079,1480,4293.924000,753,2
44081,1500,10124.970000,775,5
44081,1507,4079.988000,772,2
44081,1509,6074.982000,776,3
44081,1510,4049.988000,777,2
44081,1511,8159.976000,774,4
44084,1519,4049.988000,778,2
44084,1520,4079.988000,772,2
44085,1528,8587.848000,753,4
44086,1542,6119.982000,771,3
44086,1545,8159.976000,773,4
44086,1546,8099.976000,775,4
44086,1547,10124.970000,776,5
44086,1548,8159.976000,772,4
44086,1550,10199.970000,774,5
44086,1552,3573.521500,743,5
44086,1553,8099.976000,778,4
44087,1563,4293.924000,749,2
44094,1616,4079.988000,771,2
44095,1617,10199.970000,773,5
44095,1618,4079.988000,772,2
44095,1619,8159.976000,774,4
44095,1620,6074.982000,775,3
44095,1621,10124.970000,777,5
44096,1626,4049.988000,777,2
44096,1627,4079.988000,771,2
44098,1640,4079.988000,773,2
44098,1645,6074.982000,777,3
44099,1650,8587.848000,753,4
44100,1653,8099.976000,778,4
44100,1656,14174.958000,776,7
44100,1657,6119.982000,774,3
44100,1659,4048.800000,745,5
44100,1660,21101.787476,777,11
44100,1666,4079.988000,771,2
44100,1669,8099.976000,775,4
44100,1671,6119.982000,772,3
44101,1675,8587.848000,749,4
44109,1724,4293.924000,753,2
44110,1746,3499.176000,756,4
44112,1775,16199.952000,775,8
44112,1776,10124.970000,776,5
44113,1778,8099.976000,775,4
44113,1781,4079.988000,774,2
44113,1783,12149.964000,777,6
44113,1784,4079.988000,771,2
44113,1791,8099.976000,778,4
44114,1807,6440.886000,753,3
44114,1812,4373.970000,758,5
44115,1815,4049.988000,777,2
44115,1820,6074.982000,775,3
44115,1821,4079.988000,771,2
44115,1823,14279.958000,774,7
44115,1825,8099.976000,778,4
44115,1828,4079.988000,773,2
44115,1831,18359.946000,772,9
44116,1835,4079.988000,772,2
44116,1837,6074.982000,777,3
44116,1839,6119.982000,773,3
44119,1862,8159.976000,771,4
44119,1863,14279.958000,773,7
44119,1864,4079.988000,772,2
44119,1866,10199.970000,774,5
44119,1867,8099.976000,778,4
44119,1869,4049.988000,777,2
44120,1874,4079.988000,772,2
44120,1875,4049.988000,775,2
44120,1876,6074.982000,776,3
44120,1877,8159.976000,773,4
44121,1887,18359.946000,771,9
44121,1889,4049.988000,778,2
44121,1890,4079.988000,774,2
44121,1893,4079.988000,772,2
44121,1895,4049.988000,776,2
44121,1896,16319.952000,773,8
44121,1898,6074.982000,777,3
44126,1929,4079.988000,772,2
44126,1930,4049.988000,777,2
44127,1933,4079.988000,774,2
44127,1935,4335.569400,742,6
44127,1939,6074.982000,778,3
44127,1941,10124.970000,776,5
44127,1943,12149.964000,777,6
44127,1944,12149.964000,775,6
44127,1947,10199.970000,772,5
44127,1949,3274.800000,741,4
44127,1950,12239.964000,773,6
44127,1953,10199.970000,771,5
44128,1955,6074.982000,775,3
44128,1963,4079.988000,772,2
44129,1969,5248.764000,755,6
44129,1983,4293.924000,749,2
44129,1984,8747.940000,754,10
44129,1987,8587.848000,753,4
44129,1990,7873.146000,758,9
44130,1996,12239.964000,771,6
44130,1997,8099.976000,776,4
44130,2000,6074.982000,778,3
44130,2003,6074.982000,775,3
44131,2007,6074.982000,776,3
44131,2011,4079.988000,771,2
44131,2012,4049.988000,778,2
44132,2015,4049.988000,778,2
44133,2019,4373.970000,755,5
44133,2025,8587.848000,753,4
44134,2033,3578.270000,749,1
44135,2034,3578.270000,749,1
44136,2035,3578.270000,750,1
44137,2036,3578.270000,753,1
44138,2037,3578.270000,749,1
44139,2038,3578.270000,750,1
44140,2039,3578.270000,750,1
44141,2040,3578.270000,752,1
44142,2041,3578.270000,752,1
44143,2042,3578.270000,752,1
44144,2043,3578.270000,751,1
44145,2044,3578.270000,749,1
44146,2045,3578.270000,752,1
44147,2046,3578.270000,749,1
44148,2047,3578.270000,749,1
44149,2048,3578.270000,751,1
44150,2049,3578.270000,751,1
44152,2051,3399.990000,773,1
44153,2052,3578.270000,751,1
44154,2053,3578.270000,750,1
44155,2054,3578.270000,752,1
44156,2055,3399.990000,773,1
44157,2056,3578.270000,753,1
44158,2057,3578.270000,750,1
44159,2058,3578.270000,750,1
44160,2059,3578.270000,751,1
44161,2060,3578.270000,753,1
44162,2061,3578.270000,750,1
44163,2062,3578.270000,753,1
44164,2063,3578.270000,749,1
44165,2064,3578.270000,752,1
44167,2066,3578.270000,753,1
44168,2067,3578.270000,752,1
44169,2068,3578.270000,750,1
44170,2069,3578.270000,753,1
44171,2070,3578.270000,752,1
44173,2072,3578.270000,751,1
44174,2073,3578.270000,750,1
44175,2074,3578.270000,752,1
44176,2075,3578.270000,753,1
44177,2076,3374.990000,777,1
44178,2077,3578.270000,751,1
44179,2078,3374.990000,777,1
44180,2079,3399.990000,774,1
44181,2080,3578.270000,751,1
44182,2081,3578.270000,749,1
44183,2082,3578.270000,749,1
44184,2083,3578.270000,753,1
44185,2084,3578.270000,749,1
44186,2085,3399.990000,774,1
44187,2086,3578.270000,752,1
44190,2089,3374.990000,775,1
44191,2090,3578.270000,749,1
44192,2091,3578.270000,751,1
44193,2092,3578.270000,751,1
44194,2093,3578.270000,749,1
44195,2094,3578.270000,752,1
44196,2095,3578.270000,753,1
44197,2096,3578.270000,751,1
44198,2097,3578.270000,749,1
44199,2098,3578.270000,752,1
44200,2099,3578.270000,750,1
44201,2100,3578.270000,752,1
44202,2101,3578.270000,750,1
44203,2102,3578.270000,751,1
44205,2104,3578.270000,751,1
44206,2105,3399.990000,774,1
44207,2106,3578.270000,752,1
44208,2107,3399.990000,774,1
44209,2108,3578.270000,750,1
44210,2109,3578.270000,749,1
44211,2110,3578.270000,752,1
44212,2111,3578.270000,751,1
44213,2112,3578.270000,749,1
44214,2113,3578.270000,750,1
44215,2114,3578.270000,751,1
44216,2115,3578.270000,753,1
44217,2116,3578.270000,749,1
44218,2117,3578.270000,750,1
44220,2119,3399.990000,772,1
44221,2120,3578.270000,753,1
44222,2121,3578.270000,750,1
44223,2122,3578.270000,749,1
44224,2123,3578.270000,753,1
44226,2125,3578.270000,752,1
44227,2126,3374.990000,776,1
44228,2127,3399.990000,771,1
44229,2128,3399.990000,771,1
44230,2129,3578.270000,751,1
44232,2131,3578.270000,751,1
44233,2132,3578.270000,749,1
44234,2133,3578.270000,751,1
44235,2134,3578.270000,752,1
44236,2135,3578.270000,751,1
44237,2136,3578.270000,749,1
44238,2137,3578.270000,750,1
44239,2138,3578.270000,750,1
44240,2139,3578.270000,750,1
44241,2140,3578.270000,752,1
44242,2141,3578.270000,752,1
44243,2142,3578.270000,751,1
44244,2143,3578.270000,751,1
44246,2145,3578.270000,751,1
44247,2146,3578.270000,749,1
44248,2147,3578.270000,752,1
44249,2148,3578.270000,752,1
44250,2149,3578.270000,751,1
44251,2150,3578.270000,750,1
44252,2151,3578.270000,751,1
44253,2152,3578.270000,749,1
44254,2153,3578.270000,753,1
44256,2155,3578.270000,751,1
44257,2156,3578.270000,752,1
44258,2157,3578.270000,749,1
44259,2158,3578.270000,751,1
44260,2159,3578.270000,751,1
44261,2160,3578.270000,751,1
44263,2162,3578.270000,749,1
44264,2163,3578.270000,752,1
44268,2167,3578.270000,751,1
44270,2169,3578.270000,753,1
44271,2170,3578.270000,753,1
44272,2171,3578.270000,750,1
44273,2172,3578.270000,750,1
44274,2173,3578.270000,753,1
44275,2174,3578.270000,750,1
44276,2175,3578.270000,752,1
44277,2176,3578.270000,750,1
44278,2177,3578.270000,749,1
44279,2178,3578.270000,752,1
44282,2181,8159.976000,773,4
44282,2188,4079.988000,772,2
44282,2194,16199.952000,775,8
44282,2195,6119.982000,771,3
44283,2196,6998.352000,758,8
44283,2200,4293.924000,753,2
44283,2202,4768.409520,770,12
44283,2204,3355.671200,763,8
44283,2221,5248.764000,754,6
44284,2225,14174.958000,778,7
44284,2228,12239.964000,772,6
44284,2229,8159.976000,774,4
44284,2231,8159.976000,771,4
44284,2233,20249.940000,776,10
44284,2234,8099.976000,775,4
44284,2235,8099.976000,777,4
44284,2236,8159.976000,773,4
44285,2240,4049.988000,775,2
44285,2242,6119.982000,771,3
44285,2244,4049.988000,778,2
44285,2245,8159.976000,774,4
44285,2246,10199.970000,773,5
44285,2247,8159.976000,772,4
44285,2248,4049.988000,776,2
44285,2249,6074.982000,777,3
44287,2258,4079.988000,773,2
44287,2259,4049.988000,777,2
44287,2262,6119.982000,771,3
44288,2293,6440.886000,749,3
44293,2314,6440.886000,753,3
44293,2334,4293.924000,752,2
44294,2336,8099.976000,775,4
44294,2338,8159.976000,774,4
44294,2339,12239.964000,771,6
44294,2340,8099.976000,778,4
44294,2342,8099.976000,776,4
44294,2343,10124.970000,777,5
44294,2345,4079.988000,773,2
44296,2362,6440.886000,750,3
44296,2365,10734.810000,749,5
44298,2402,10734.810000,753,5
44299,2428,10734.810000,751,5
44299,2431,4293.924000,753,2
44299,2441,4293.924000,749,2
44300,2450,3499.176000,758,4
44301,2464,10734.810000,750,5
44304,2482,4049.988000,777,2
44304,2483,6074.982000,776,3
44304,2486,10124.970000,775,5
44304,2488,8159.976000,774,4
44304,2490,6119.982000,772,3
44305,2491,4049.988000,778,2
44305,2492,4079.988000,771,2
44305,2493,4079.988000,773,2
44305,2494,4079.988000,774,2
44306,2506,4293.924000,749,2
44308,2535,4049.988000,776,2
44308,2539,4079.988000,774,2
44308,2540,4049.988000,777,2
44309,2547,4293.924000,753,2
44309,2561,6440.886000,751,3
44313,2580,6440.886000,752,3
44314,2605,10734.810000,753,5
44314,2606,4194.589000,770,10
44314,2611,6440.886000,749,3
44317,2630,3499.176000,755,4
44317,2638,3355.671200,760,8
44317,2654,4293.924000,749,2
44318,2661,12149.964000,775,6
44318,2662,4049.988000,776,2
44318,2663,4079.988000,773,2
44319,2664,4049.988000,778,2
44319,2669,8099.976000,776,4
44319,2671,4049.988000,775,2
44319,2674,12149.964000,777,6
44319,2677,4079.988000,773,2
44320,2678,3578.270000,753,1
44321,2679,3578.270000,750,1
44323,2681,3399.990000,771,1
44324,2682,3578.270000,750,1
44325,2683,3374.990000,778,1
44326,2684,3578.270000,751,1
44327,2685,3578.270000,753,1
44328,2686,3578.270000,749,1
44329,2687,3578.270000,750,1
44330,2688,3578.270000,751,1
44331,2689,3578.270000,750,1
44332,2690,3578.270000,749,1
44333,2691,3399.990000,772,1
44334,2692,3578.270000,750,1
44336,2694,3399.990000,772,1
44337,2695,3374.990000,778,1
44338,2696,3578.270000,753,1
44339,2697,3578.270000,750,1
44340,2698,3578.270000,753,1
44341,2699,3374.990000,775,1
44343,2701,3578.270000,753,1
44344,2702,3578.270000,749,1
44345,2703,3578.270000,752,1
44347,2705,3578.270000,751,1
44348,2706,3578.270000,752,1
44349,2707,3578.270000,750,1
44350,2708,3578.270000,751,1
44351,2709,3578.270000,753,1
44352,2710,3578.270000,750,1
44355,2713,3399.990000,774,1
44356,2714,3399.990000,772,1
44357,2715,3578.270000,749,1
44358,2716,3578.270000,749,1
44359,2717,3578.270000,750,1
44360,2718,3578.270000,750,1
44361,2719,3578.270000,749,1
44362,2720,3578.270000,749,1
44363,2721,3578.270000,751,1
44364,2722,3374.990000,775,1
44365,2723,3578.270000,752,1
44366,2724,3578.270000,752,1
44368,2726,3578.270000,753,1
44369,2727,3578.270000,749,1
44370,2728,3578.270000,752,1
44371,2729,3578.270000,750,1
44372,2730,3578.270000,749,1
44373,2731,3578.270000,749,1
44374,2732,3578.270000,749,1
44375,2733,3578.270000,749,1
44376,2734,3374.990000,776,1
44377,2735,3578.270000,749,1
44378,2736,3374.990000,776,1
44379,2737,3374.990000,778,1
44380,2738,3578.270000,749,1
44381,2739,3578.270000,752,1
44382,2740,3399.990000,774,1
44383,2741,3578.270000,749,1
44384,2742,3578.270000,750,1
44385,2743,3578.270000,753,1
44386,2744,3578.270000,751,1
44387,2745,3374.990000,778,1
44388,2746,3578.270000,749,1
44389,2747,3578.270000,752,1
44390,2748,3578.270000,753,1
44391,2749,3578.270000,752,1
44392,2750,3578.270000,753,1
44393,2751,3399.990000,772,1
44394,2752,3578.270000,752,1
44395,2753,3578.270000,753,1
44396,2754,3399.990000,772,1
44398,2756,3578.270000,751,1
44399,2757,3578.270000,750,1
44400,2758,3578.270000,751,1
44401,2759,3578.270000,751,1
44402,2760,3578.270000,753,1
44403,2761,3374.990000,777,1
44404,2762,3578.270000,753,1
44405,2763,3578.270000,749,1
44406,2764,3578.270000,752,1
44407,2765,3374.990000,778,1
44408,2766,3374.990000,778,1
44410,2768,3578.270000,749,1
44411,2769,3578.270000,751,1
44412,2770,3374.990000,776,1
44413,2771,3578.270000,749,1
44414,2772,3578.270000,750,1
44415,2773,3578.270000,751,1
44416,2774,3399.990000,772,1
44417,2775,3578.270000,750,1
44418,2776,3578.270000,750,1
44419,2777,3578.270000,749,1
44420,2778,3578.270000,750,1
44421,2779,3578.270000,752,1
44423,2781,3578.270000,752,1
44424,2782,3578.270000,751,1
44425,2783,3578.270000,750,1
44426,2784,3578.270000,753,1
44427,2785,3578.270000,753,1
44428,2786,3578.270000,752,1
44429,2787,3578.270000,753,1
44430,2788,3578.270000,752,1
