SalesOrderID,SalesOrderDetailID,LineTotal,ProductID,OrderQty
43845,515,419.458900,770,1
43845,516,838.917800,763,2
43845,517,838.917800,761,2
43845,518,874.794000,754,1
43845,519,838.917800,765,2
43845,521,183.938200,729,1
43846,523,551.814600,729,3
43846,525,178.580800,738,1
43846,526,183.938200,725,1
43847,529,874.794000,758,1
43849,541,115.361600,715,4
43850,546,419.458900,765,1
43850,547,874.794000,755,1
43850,548,419.458900,761,1
43850,549,838.917800,762,2
43850,551,551.814600,725,3
43850,552,183.938200,729,1
43850,554,874.794000,756,1
43850,556,178.580800,738,1
43851,557,838.917800,761,2
43851,558,419.458900,760,1
43851,562,183.938200,725,1
43851,563,874.794000,754,1
43851,564,535.742400,738,3
43851,566,419.458900,765,1
43855,577,838.917800,765,2
43855,578,838.917800,760,2
43855,581,178.580800,738,1
43855,583,713.796000,732,2
43855,584,419.458900,766,1
43855,585,183.938200,726,1
43855,586,838.917800,770,2
43855,587,183.938200,725,1
43855,588,874.794000,755,1
43855,589,838.917800,768,2
43857,592,419.458900,760,1
43857,593,419.458900,765,1
43857,594,838.917800,762,2
43857,599,183.938200,725,1
43857,602,357.161600,738,2
43857,603,419.458900,763,1
43858,606,838.917800,762,2
43858,607,838.917800,761,2
43858,609,419.458900,765,1
43858,610,357.161600,738,2
43858,613,178.580800,722,1
43858,615,183.938200,726,1
43858,616,419.458900,766,1
43858,617,183.938200,729,1
43858,618,874.794000,756,1
43859,620,419.458900,762,1
43859,622,838.917800,760,2
43860,623,838.917800,761,2
43860,624,419.458900,770,1
43860,626,838.917800,765,2
43860,627,356.898000,732,1
43860,628,419.458900,762,1
43860,629,178.580800,738,1
43860,630,419.458900,768,1
43860,632,183.938200,729,1
43860,633,419.458900,763,1
43860,634,874.794000,756,1
43861,635,356.898000,732,1
43861,638,838.917800,768,2
43861,639,183.938200,725,1
43861,640,259.563600,715,9
43861,643,713.796000,733,2
43861,644,367.876400,730,2
43861,645,838.917800,766,2
43861,649,367.876400,729,2
43861,652,173.042400,716,6
43861,653,838.917800,763,2
43861,656,838.917800,761,2
43861,658,178.580800,738,1
43861,660,357.161600,722,2
43862,663,818.700000,741,1
43862,669,809.760000,745,1
43863,671,874.794000,758,1
43863,673,419.458900,760,1
43863,674,419.458900,762,1
43864,676,714.704300,747,1
43864,680,722.594900,748,1
43864,683,809.760000,745,1
43865,684,874.794000,758,1
43865,685,838.917800,770,2
43865,688,183.938200,725,1
43865,689,735.752800,729,4
43865,690,419.458900,762,1
43865,691,838.917800,763,2
43865,692,144.202000,715,5
43865,693,178.580800,738,1
43867,714,722.594900,748,1
43869,720,714.704300,747,1
43869,726,714.704300,743,1
43870,731,838.917800,762,2
43870,734,874.794000,758,1
43871,736,419.458900,761,1
43871,737,367.876400,729,2
43871,739,874.794000,758,1
43871,740,183.938200,725,1
43871,741,419.458900,762,1
43871,746,838.917800,760,2
43872,749,419.458900,763,1
43872,753,419.458900,765,1
43872,756,367.876400,725,2
43872,757,356.898000,732,1
43872,758,178.580800,738,1
43872,761,874.794000,755,1
43872,762,115.361600,716,4
43872,763,419.458900,760,1
43873,766,838.917800,764,2
43873,768,919.691000,726,5
43873,769,919.691000,729,5
43873,770,874.794000,755,1
43873,771,178.580800,738,1
43873,773,535.742400,722,3
43873,777,838.917800,768,2
43873,778,874.794000,756,1
43873,779,100.932500,707,5
43873,780,419.458900,765,1
43873,783,551.814600,730,3
43873,787,144.202000,715,5
43873,790,367.876400,725,2
43874,793,419.458900,763,1
43875,796,818.700000,741,1
43875,804,809.760000,745,1
43875,812,100.932500,708,5
43876,815,838.917800,762,2
43876,816,874.794000,758,1
43876,819,367.876400,725,2
43876,820,838.917800,761,2
43876,821,838.917800,770,2
43876,822,367.876400,729,2
43877,823,115.361600,715,4
43879,836,838.917800,763,2
43879,838,838.917800,764,2
43879,840,735.752800,725,4
43879,841,115.361600,714,4
43879,843,551.814600,730,3
43879,845,367.876400,726,2
43879,847,838.917800,766,2
43879,849,551.814600,729,3
43879,850,419.458900,768,1
43879,851,100.932500,708,5
43879,853,874.794000,756,1
43879,854,535.742400,738,3
43879,857,100.932500,711,5
43879,858,892.904000,722,5
43880,865,419.458900,766,1
43880,866,178.580800,738,1
43880,867,356.898000,732,1
43880,870,367.876400,725,2
43880,872,419.458900,764,1
43880,873,419.458900,768,1
43881,881,104.238750,709,21
43883,883,367.876400,726,2
43883,884,356.898000,732,1
43883,885,838.917800,763,2
43883,886,419.458900,768,1
43883,887,838.917800,770,2
43883,889,838.917800,760,2
43883,890,178.580800,722,1
43883,891,183.938200,725,1
43883,892,535.742400,738,3
43883,897,838.917800,761,2
43883,899,838.917800,765,2
43884,903,288.404000,715,10
43884,908,100.932500,711,5
43884,910,173.042400,716,6
43884,911,722.594900,748,1
43884,920,722.594900,742,1
43886,925,419.458900,763,1
43886,926,367.876400,726,2
43886,927,419.458900,768,1
43886,933,838.917800,770,2
43886,935,356.898000,733,1
43886,937,183.938200,730,1
43886,938,874.794000,755,1
43886,939,178.580800,722,1
43886,940,144.202000,714,5
43886,941,419.458900,766,1
43886,944,115.361600,715,4
43887,945,419.458900,765,1
43888,946,419.458900,764,1
43888,947,874.794000,755,1
43888,948,357.161600,738,2
43888,949,183.938200,725,1
43888,950,419.458900,768,1
43888,951,838.917800,760,2
43888,955,838.917800,770,2
43888,956,367.876400,730,2
43888,957,838.917800,763,2
43888,958,838.917800,765,2
43888,959,183.938200,726,1
43890,969,722.594900,748,1
43890,970,714.704300,747,1
43892,984,838.917800,762,2
43892,988,838.917800,763,2
43892,990,183.938200,729,1
43892,996,838.917800,765,2
43893,997,419.458900,770,1
43895,1009,115.361600,716,4
43895,1010,714.704300,747,1
43895,1011,714.704300,743,1
43895,1014,809.760000,745,1
43896,1020,874.794000,758,1
43896,1021,419.458900,770,1
43896,1024,115.361600,715,4
43898,1044,874.794000,754,1
43898,1045,100.932500,707,5
43898,1046,367.876400,725,2
43898,1047,121.119000,711,6
43898,1049,161.492000,708,8
43898,1051,300.535620,715,11
43898,1052,838.917800,764,2
43898,1053,735.752800,729,4
43898,1059,357.161600,738,2
43898,1060,367.876400,726,2
43898,1063,892.904000,722,5
43899,1068,419.458900,761,1
43899,1069,838.917800,765,2
43899,1070,357.161600,738,2
43899,1071,419.458900,760,1
43899,1074,356.898000,732,1
43899,1076,838.917800,770,2
43899,1077,419.458900,762,1
43899,1078,838.917800,763,2
43901,1095,173.042400,715,6
43902,1102,818.700000,741,1
43902,1104,173.042400,715,6
43902,1111,714.704300,747,1
43902,1112,714.704300,743,1
43902,1118,722.594900,742,1
43904,1120,874.794000,756,1
43904,1121,367.876400,725,2
43904,1122,356.898000,732,1
43904,1124,419.458900,760,1
43904,1125,874.794000,755,1
43904,1127,838.917800,761,2
43904,1128,183.938200,729,1
43904,1129,178.580800,738,1
43904,1130,419.458900,762,1
43904,1131,874.794000,758,1
43905,1133,367.876400,725,2
43905,1135,419.458900,763,1
43905,1136,419.458900,765,1
43905,1137,178.580800,738,1
43905,1138,419.458900,762,1
43905,1140,367.876400,729,2
43905,1141,874.794000,755,1
43905,1142,838.917800,761,2
43906,1145,111.150000,709,26
43906,1147,144.202000,715,5
43907,1158,838.917800,764,2
43907,1159,367.876400,730,2
43907,1160,357.161600,722,2
43907,1161,419.458900,765,1
43907,1169,183.938200,729,1
43907,1172,178.580800,738,1
43907,1173,183.938200,726,1
43907,1175,874.794000,756,1
43907,1176,874.794000,755,1
43908,1179,356.898000,733,1
43909,1185,818.700000,741,1
43909,1189,809.760000,745,1
43910,1191,838.917800,762,2
43910,1194,838.917800,764,2
43910,1196,874.794000,756,1
43910,1197,356.898000,733,1
43910,1198,178.580800,738,1
43910,1200,419.458900,766,1
43910,1201,419.458900,768,1
43910,1203,356.898000,732,1
43910,1204,183.938200,725,1
43910,1205,367.876400,726,2
43911,1209,714.323200,738,4
43911,1211,367.876400,725,2
43911,1217,100.932500,711,5
43911,1219,419.458900,765,1
43911,1220,838.917800,770,2
43911,1221,551.814600,729,3
43912,1222,874.794000,756,1
43912,1225,419.458900,760,1
43912,1228,367.876400,725,2
43912,1229,874.794000,755,1
43912,1230,838.917800,765,2
43912,1231,183.938200,729,1
43912,1233,838.917800,770,2
43912,1236,178.580800,738,1
43913,1247,100.932500,707,5
43916,1262,809.760000,745,1
43916,1269,173.042400,715,6
43917,1273,357.161600,738,2
43917,1274,551.814600,729,3
43917,1278,419.458900,761,1
43917,1281,173.042400,715,6
43917,1282,367.876400,725,2
43917,1283,838.917800,770,2
43929,1295,699.098200,760,1
43935,1301,699.098200,766,1
43940,1306,699.098200,767,1
43943,1309,699.098200,768,1
43953,1319,699.098200,770,1
43979,1345,699.098200,760,1
43982,1348,699.098200,770,1
44002,1368,699.098200,767,1
44003,1369,699.098200,770,1
44005,1371,699.098200,766,1
44007,1373,699.098200,759,1
44037,1403,699.098200,763,1
44039,1405,699.098200,770,1
44053,1419,699.098200,768,1
44057,1423,699.098200,768,1
44060,1426,699.098200,770,1
44074,1440,419.458900,762,1
44074,1442,419.458900,770,1
44077,1454,874.794000,758,1
44077,1455,838.917800,770,2
44077,1458,838.917800,760,2
44077,1460,838.917800,762,2
44078,1462,722.594900,742,1
44078,1464,714.704300,747,1
44078,1468,818.700000,741,1
44079,1472,838.917800,770,2
44079,1473,838.917800,768,2
44079,1475,551.814600,729,3
44079,1481,356.898000,732,1
44079,1482,144.202000,714,5
44079,1484,183.938200,725,1
44079,1486,178.580800,722,1
44079,1488,178.580800,738,1
44079,1490,183.938200,730,1
44079,1491,551.814600,726,3
44079,1494,115.361600,715,4
44079,1495,838.917800,766,2
44079,1496,838.917800,764,2
44081,1498,722.594900,748,1
44081,1502,714.704300,743,1
44081,1513,100.932500,707,5
44083,1515,874.794000,758,1
44083,1518,419.458900,770,1
44085,1521,419.458900,762,1
44085,1524,838.917800,761,2
44085,1526,367.876400,725,2
44085,1529,551.814600,729,3
44085,1531,178.580800,738,1
44085,1532,356.898000,732,1
44085,1535,419.458900,766,1
44085,1537,874.794000,758,1
44085,1539,419.458900,768,1
44085,1540,419.458900,770,1
44086,1543,818.700000,741,1
44086,1555,115.361600,715,4
44086,1557,100.932500,707,5
44086,1559,201.865000,711,10
44087,1564,713.796000,733,2
44088,1565,419.458900,764,1
44089,1566,838.917800,770,2
44089,1567,838.917800,762,2
44089,1568,419.458900,760,1
44090,1569,419.458900,761,1
44090,1571,201.882800,715,7
44090,1576,183.938200,729,1
44090,1578,367.876400,725,2
44091,1582,713.796000,732,2
44091,1587,100.932500,707,5
44091,1588,100.932500,708,5
44092,1589,419.458900,770,1
44092,1590,419.458900,765,1
44092,1591,714.323200,738,4
44092,1592,838.917800,762,2
44092,1593,419.458900,760,1
44092,1594,367.876400,725,2
44092,1596,874.794000,758,1
44093,1598,183.938200,730,1
44093,1599,874.794000,756,1
44093,1600,874.794000,755,1
44093,1601,838.917800,762,2
44093,1602,838.917800,763,2
44093,1604,367.876400,726,2
44093,1606,419.458900,768,1
44093,1609,838.917800,760,2
44093,1610,173.042400,715,6
44093,1612,178.580800,738,1
44093,1615,115.361600,716,4
44095,1622,714.704300,743,1
44095,1623,818.700000,741,1
44095,1624,722.594900,748,1
44097,1628,874.794000,754,1
44097,1629,419.458900,760,1
44097,1630,838.917800,762,2
44097,1634,419.458900,761,1
44097,1635,419.458900,770,1
44097,1637,735.752800,725,4
44097,1639,367.876400,729,2
44098,1644,109.202500,709,22
44099,1648,874.794000,756,1
44099,1649,838.917800,765,2
44099,1651,419.458900,763,1
44100,1664,173.042400,715,6
44101,1673,183.938200,729,1
44101,1674,838.917800,761,2
44101,1676,183.938200,725,1
44102,1678,419.458900,762,1
44102,1680,419.458900,770,1
44102,1681,838.917800,760,2
44103,1684,838.917800,760,2
44106,1693,419.458900,763,1
44107,1695,838.917800,765,2
44107,1696,419.458900,766,1
44107,1699,419.458900,761,1
44107,1700,874.794000,756,1
44107,1704,357.161600,722,2
44107,1705,183.938200,726,1
44107,1706,183.938200,730,1
44107,1707,713.796000,732,2
44107,1708,356.898000,733,1
44107,1710,115.361600,715,4
44108,1715,419.458900,760,1
44109,1717,838.917800,765,2
44109,1718,838.917800,762,2
44109,1719,419.458900,761,1
44109,1721,714.323200,738,4
44109,1726,838.917800,760,2
44109,1730,367.876400,725,2
44109,1731,183.938200,729,1
44110,1732,838.917800,765,2
44110,1733,735.752800,729,4
44110,1735,144.202000,715,5
44110,1737,838.917800,770,2
44110,1739,874.794000,758,1
44110,1742,100.932500,708,5
44110,1743,178.580800,738,1
44110,1745,419.458900,768,1
44110,1747,874.794000,754,1
44110,1748,838.917800,766,2
44110,1749,838.917800,761,2
44110,1751,551.814600,725,3
44110,1752,356.898000,732,1
44110,1753,838.917800,764,2
44111,1754,874.794000,754,1
44111,1756,838.917800,762,2
44111,1757,874.794000,756,1
44111,1759,356.898000,732,1
44111,1761,838.917800,765,2
44111,1762,419.458900,766,1
44111,1765,178.580800,738,1
44111,1766,367.876400,725,2
44111,1769,838.917800,764,2
44111,1770,183.938200,729,1
44113,1787,230.723200,715,8
44113,1788,714.704300,743,1
44113,1790,722.594900,748,1
44113,1792,722.594900,742,1
44114,1793,356.898000,733,1
44114,1795,551.814600,725,3
44114,1796,713.796000,732,2
44114,1798,874.794000,756,1
44114,1799,535.742400,738,3
44114,1801,874.794000,755,1
44114,1802,367.876400,729,2
44114,1803,419.458900,764,1
44114,1805,838.917800,763,2
44114,1808,183.938200,730,1
44114,1809,838.917800,765,2
44115,1816,714.704300,747,1
44115,1817,714.704300,743,1
44115,1824,722.594900,748,1
44117,1840,419.458900,770,1
44117,1842,419.458900,768,1
44117,1846,419.458900,764,1
44117,1847,838.917800,760,2
44117,1848,357.161600,738,2
44117,1849,419.458900,761,1
44117,1850,356.898000,732,1
44117,1851,419.458900,762,1
44117,1852,838.917800,765,2
44117,1853,419.458900,766,1
44117,1854,183.938200,725,1
44117,1855,419.458900,763,1
44118,1856,419.458900,762,1
44120,1873,722.594900,742,1
44120,1878,722.594900,748,1
44120,1880,714.704300,743,1
44121,1885,722.594900,742,1
44121,1886,722.594900,748,1
44121,1897,714.704300,747,1
44123,1901,874.794000,755,1
44124,1903,838.917800,761,2
44124,1907,178.580800,722,1
44124,1910,419.458900,768,1
44124,1911,183.938200,730,1
44124,1913,183.938200,729,1
44124,1916,419.458900,766,1
44124,1917,838.917800,764,2
44124,1918,838.917800,765,2
44124,1919,367.876400,725,2
44124,1921,713.796000,732,2
44125,1925,838.917800,762,2
44127,1934,722.594900,748,1
44128,1961,115.361600,715,4
44129,1968,838.917800,762,2
44129,1970,535.742400,722,3
44129,1972,144.202000,715,5
44129,1973,551.814600,730,3
44129,1974,838.917800,764,2
44129,1975,735.752800,729,4
44129,1977,838.917800,766,2
44129,1978,838.917800,768,2
44129,1979,173.042400,714,6
44129,1980,535.742400,738,3
44129,1982,356.898000,732,1
44129,1986,115.361600,716,4
44129,1991,183.938200,726,1
44129,1993,367.876400,725,2
44130,1998,714.704300,747,1
44130,2002,722.594900,748,1
44131,2008,100.932500,708,5
44133,2016,874.794000,756,1
44133,2018,419.458900,764,1
44133,2021,419.458900,768,1
44133,2022,838.917800,761,2
44133,2023,838.917800,763,2
44133,2027,367.876400,729,2
44133,2029,535.742400,738,3
44133,2031,419.458900,765,1
44133,2032,367.876400,725,2
44151,2050,699.098200,763,1
44166,2065,699.098200,768,1
44172,2071,699.098200,768,1
44188,2087,699.098200,766,1
44189,2088,699.098200,760,1
44204,2103,699.098200,767,1
44219,2118,699.098200,768,1
44225,2124,699.098200,760,1
44231,2130,699.098200,766,1
44245,2144,699.098200,764,1
44255,2154,699.098200,769,1
44262,2161,699.098200,760,1
44265,2164,699.098200,759,1
44266,2165,699.098200,767,1
44267,2166,699.098200,767,1
44269,2168,699.098200,762,1
44281,2180,419.458900,770,1
44282,2183,809.760000,745,1
44282,2185,115.361600,716,4
44282,2190,809.760000,744,1
44282,2192,714.704300,743,1
44282,2193,173.042400,715,6
44283,2198,183.938200,730,1
44283,2203,178.580800,736,1
44283,2205,183.938200,726,1
44283,2206,535.742400,722,3
44283,2207,838.917800,768,2
44283,2208,419.458900,767,1
44283,2209,183.938200,729,1
44283,2211,838.917800,761,2
44283,2212,713.796000,733,2
44283,2213,838.917800,764,2
44283,2214,551.814600,725,3
44283,2218,838.917800,769,2
44283,2219,183.938200,727,1
44283,2220,419.458900,766,1
44283,2222,357.161600,738,2
44284,2226,114.166250,709,23
44284,2227,144.202000,714,5
44286,2252,874.794000,756,1
44286,2254,419.458900,764,1
44286,2255,838.917800,766,2
44286,2256,419.458900,763,1
44286,2257,838.917800,768,2
44288,2264,419.458900,769,1
44288,2265,735.752800,725,4
44288,2269,419.458900,767,1
44288,2270,758.075900,717,1
44288,2271,115.361600,715,4
44288,2273,919.691000,729,5
44288,2277,535.742400,738,3
44288,2285,892.904000,722,5
44288,2286,551.814600,726,3
44288,2287,551.814600,730,3
44288,2294,838.917800,764,2
44288,2296,178.580800,736,1
44290,2301,419.458900,770,1
44290,2302,419.458900,760,1
44292,2308,419.458900,765,1
44293,2310,419.458900,769,1
44293,2311,419.458900,759,1
44293,2312,735.752800,725,4
44293,2313,838.917800,766,2
44293,2316,419.458900,761,1
44293,2317,838.917800,763,2
44293,2318,183.938200,729,1
44293,2323,419.458900,762,1
44293,2324,419.458900,764,1
44293,2325,838.917800,760,2
44293,2327,874.794000,754,1
44293,2328,838.917800,768,2
44293,2331,178.580800,738,1
44293,2332,838.917800,765,2
44293,2333,874.794000,755,1
44294,2335,714.704300,743,1
44294,2341,722.594900,748,1
44295,2346,419.458900,770,1
44295,2351,838.917800,761,2
44296,2355,178.580800,738,1
44296,2357,419.458900,763,1
44296,2358,100.932500,708,5
44296,2359,356.898000,732,1
44296,2360,838.917800,769,2
44296,2361,874.794000,756,1
44296,2364,838.917800,768,2
44296,2367,874.794000,754,1
44296,2372,551.814600,725,3
44296,2373,183.938200,729,1
44296,2374,419.458900,762,1
44296,2375,838.917800,766,2
44296,2376,419.458900,765,1
44296,2377,874.794000,758,1
44296,2378,419.458900,767,1
44296,2379,419.458900,764,1
44296,2380,874.794000,757,1
44298,2389,115.361600,716,4
44298,2390,183.938200,729,1
44298,2391,356.898000,732,1
44298,2392,419.458900,766,1
44298,2393,419.458900,767,1
44298,2394,874.794000,758,1
44298,2395,419.458900,761,1
44298,2398,874.794000,757,1
44298,2399,419.458900,763,1
44298,2400,838.917800,765,2
44298,2401,100.932500,707,5
44298,2403,838.917800,768,2
44298,2404,183.938200,725,1
44298,2405,419.458900,762,1
44298,2406,419.458900,770,1
44298,2408,183.938200,730,1
44298,2410,874.794000,756,1
44298,2411,183.938200,726,1
44298,2412,357.161600,722,2
44298,2414,178.580800,738,1
44299,2416,419.458900,762,1
44299,2417,838.917800,766,2
44299,2420,419.458900,768,1
44299,2421,419.458900,770,1
44299,2422,183.938200,725,1
44299,2425,874.794000,755,1
44299,2426,419.458900,761,1
44299,2427,183.938200,726,1
44299,2429,419.458900,765,1
44299,2432,367.876400,729,2
44299,2433,419.458900,760,1
44299,2434,419.458900,767,1
44299,2435,838.917800,769,2
44299,2437,419.458900,759,1
44299,2439,178.580800,738,1
44299,2440,874.794000,756,1
44300,2443,874.794000,754,1
44300,2445,419.458900,760,1
44300,2447,419.458900,762,1
44300,2448,419.458900,763,1
44300,2449,838.917800,770,2
44300,2451,419.458900,761,1
44300,2452,838.917800,765,2
44301,2453,357.161600,722,2
44301,2454,838.917800,768,2
44301,2455,419.458900,761,1
44301,2459,419.458900,759,1
44301,2460,419.458900,764,1
44301,2462,419.458900,766,1
44301,2463,115.361600,716,4
44301,2467,419.458900,770,1
44301,2469,838.917800,765,2
44301,2470,419.458900,760,1
44301,2474,183.938200,726,1
44301,2475,178.580800,738,1
44301,2477,874.794000,754,1
44301,2478,419.458900,769,1
44301,2479,367.876400,725,2
44304,2484,722.594900,742,1
44304,2485,714.704300,743,1
44304,2487,809.760000,745,1
44304,2489,722.594900,748,1
44305,2496,818.700000,741,1
44306,2511,161.492000,707,8
44306,2512,356.898000,732,1
44306,2514,183.938200,729,1
44306,2515,367.876400,730,2
44306,2517,419.458900,766,1
44306,2518,183.938200,726,1
44306,2520,419.458900,764,1
44306,2523,178.580800,738,1
44307,2526,419.458900,770,1
44307,2528,419.458900,761,1
44307,2529,838.917800,760,2
44307,2530,838.917800,762,2
44307,2534,115.361600,715,4
44309,2544,419.458900,762,1
44309,2546,419.458900,770,1
44309,2551,419.458900,764,1
44309,2552,838.917800,760,2
44309,2553,419.458900,759,1
44309,2556,183.938200,725,1
44309,2558,838.917800,763,2
44309,2559,419.458900,761,1
44309,2560,874.794000,757,1
44310,2562,183.938200,730,1
44311,2565,419.458900,764,1
44311,2566,838.917800,767,2
44311,2568,758.075900,718,1
44311,2569,178.580800,736,1
44312,2570,419.458900,770,1
44312,2571,419.458900,760,1
44312,2572,419.458900,762,1
44312,2573,838.917800,765,2
44313,2577,874.794000,756,1
44313,2579,874.794000,754,1
44313,2581,838.917800,765,2
44313,2582,419.458900,769,1
44313,2583,419.458900,760,1
44313,2585,183.938200,729,1
44313,2586,874.794000,757,1
44313,2587,367.876400,730,2
44313,2588,535.742400,738,3
44313,2589,183.938200,726,1
44313,2590,356.898000,732,1
44313,2593,419.458900,770,1
44313,2594,419.458900,768,1
44313,2595,419.458900,762,1
44314,2596,183.938200,729,1
44314,2597,367.876400,725,2
44314,2601,183.938200,726,1
44314,2603,356.898000,733,1
44314,2604,714.323200,722,4
44314,2609,838.917800,767,2
44314,2610,758.075900,718,1
44314,2612,178.580800,736,1
44314,2613,356.898000,732,1
44314,2614,419.458900,769,1
44314,2616,714.323200,738,4
44314,2618,838.917800,768,2
44315,2619,838.917800,760,2
44315,2620,874.794000,758,1
44315,2622,838.917800,763,2
44316,2625,838.917800,770,2
44316,2626,838.917800,763,2
44316,2627,419.458900,761,1
44316,2629,419.458900,765,1
44317,2632,838.917800,770,2
44317,2635,838.917800,768,2
44317,2637,919.691000,729,5
44317,2640,551.814600,725,3
44317,2642,183.938200,726,1
44317,2643,230.723200,715,8
44317,2644,919.691000,730,5
44317,2645,115.361600,714,4
44317,2646,419.458900,765,1
44317,2647,838.917800,766,2
44317,2648,357.161600,738,2
44317,2650,181.678500,707,9
44318,2660,722.594900,748,1
44319,2670,115.361600,715,4
44319,2672,818.700000,741,1
44319,2675,722.594900,748,1
44322,2680,699.098200,763,1
44335,2693,699.098200,761,1
44342,2700,699.098200,759,1
44346,2704,699.098200,767,1
44353,2711,699.098200,762,1
44354,2712,699.098200,767,1
44367,2725,699.098200,763,1
44397,2755,699.098200,764,1
44409,2767,699.098200,759,1
44422,2780,699.098200,762,1
44436,2794,699.098200,760,1
44442,2800,699.098200,766,1
44452,2810,699.098200,765,1
44456,2814,699.098200,759,1
44460,2818,699.098200,766,1
44463,2821,699.098200,765,1
44465,2823,699.098200,759,1
44466,2824,699.098200,766,1
44471,2829,699.098200,760,1
44474,2832,699.098200,764,1
44482,2846,419.458900,761,1
44483,2847,419.458900,760,1
44483,2850,838.917800,770,2
44486,2857,419.458900,769,1
44486,2858,183.938200,730,1
44488,2867,419.458900,769,1
44488,2868,419.458900,768,1
44488,2870,838.917800,766,2
44488,2871,178.580800,722,1
44488,2873,838.917800,770,2
44488,2877,874.794000,757,1
44488,2883,419.458900,767,1
